Time,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2018-06-13,47.675,183.68,85.243,100.02,363.85,154.71,136.5,44.01,127.07,106.31,233.83,200.31,143.2359,146.35,122.63,109.97,44.18,166.58,170.7417,62.59,100.85,74.11,6.56,76.47,132.05,129.72,252.87,134.4,47.4,28.03
2018-06-14,47.7,185.79,86.193,99.76,362.42,153.14,138.41,44.69,126.51,108.75,233.65,199.67,142.6415,145.2,122.41,108.03,43.58,167.05,169.6917,61.56,101.42,74.7,6.6728,75.99,133.7333,128.86,255.33,135.0,47.82,27.93
2018-06-15,47.21,185.01,85.7985,98.52,357.88,150.02,138.41,44.25,124.04,108.85,231.92,200.54,141.7264,145.39,122.61,107.9,44.12,166.46,170.8083,62.03,100.13,75.84,6.6315,77.38,134.0367,129.37,255.98,135.1,48.06,27.9
2018-06-18,47.185,183.95,86.1895,98.47,354.74,148.68,139.8,44.21,125.97,107.06,231.39,200.69,141.4623,144.48,121.32,108.18,43.55,166.28,170.1417,60.99,100.86,75.61,6.6273,75.84,132.78,127.59,254.87,136.2,47.46,27.6667
2018-06-19,46.4225,186.19,86.739,97.14,341.12,143.3,139.52,43.82,125.54,106.1,228.32,199.21,138.9434,143.9,122.57,107.55,43.6,164.97,166.1583,61.03,100.86,74.26,6.5043,76.33,132.5367,128.16,253.02,135.11,48.5,27.87
2018-06-20,46.625,186.51,87.504,96.42,342.69,143.13,138.94,43.74,125.29,107.15,227.82,199.08,138.2453,142.63,122.04,107.54,43.26,162.56,165.0667,61.28,101.87,74.72,6.5578,75.85,132.6333,124.99,252.81,135.5,48.09,27.87
2018-06-21,46.365,185.99,86.511,96.63,337.66,139.53,137.88,43.16,122.59,105.89,226.98,200.31,135.8208,141.25,121.45,107.51,43.09,160.53,162.9333,61.18,101.14,73.94,6.4277,76.44,131.7933,123.45,251.89,134.53,48.63,28.07
2018-06-22,46.23,185.15,85.7835,97.23,338.91,139.94,135.01,43.2,125.1,106.34,226.02,197.41,135.8491,141.28,122.84,105.75,43.25,164.55,163.75,61.47,100.41,73.43,6.2738,77.43,132.0433,124.41,254.37,135.33,49.76,28.2733
2018-06-25,45.5425,185.36,83.1575,98.54,331.2,136.58,133.19,42.29,122.61,104.45,221.54,196.38,135.8868,138.79,122.59,104.79,43.58,159.81,163.1667,61.08,98.39,72.35,5.978,77.79,131.65,123.72,250.71,130.93,49.6,28.8233
2018-06-26,46.1075,184.59,84.5545,98.21,331.3,135.54,135.48,42.55,124.16,104.26,221.58,196.36,135.8585,139.08,122.35,104.86,43.33,160.91,163.8167,60.72,99.08,72.56,6.0498,78.0,133.5967,122.62,249.77,132.55,49.3,28.66
2018-06-27,46.04,183.53,83.0255,96.96,329.82,134.61,133.22,42.33,126.0,103.96,220.18,195.02,135.0377,137.48,121.61,103.24,43.07,157.42,162.4333,59.88,97.54,71.35,5.893,77.69,132.84,121.34,248.17,131.02,49.31,28.9633
2018-06-28,46.375,183.34,85.0725,96.97,334.65,136.03,135.12,42.94,125.66,104.77,223.42,195.21,135.0283,140.04,122.0,104.93,43.47,156.32,163.3083,60.3,98.63,71.7,6.0215,78.05,134.9567,122.45,244.9,132.74,50.86,28.62
2018-06-29,46.2775,184.59,84.99,98.0,335.51,135.67,136.4,43.03,126.43,104.81,220.57,195.1,135.8962,139.7,121.34,104.2,43.86,156.69,163.9333,60.7,98.61,79.68,5.9225,78.06,135.8567,122.34,245.34,132.45,50.31,28.55
2018-07-02,46.795,185.29,85.689,99.0,336.08,136.29,140.43,42.81,124.25,105.33,223.26,194.02,136.6132,139.86,121.58,105.08,43.75,156.87,162.9333,60.46,100.01,78.35,6.056,78.13,135.5867,122.39,247.48,132.5,50.42,28.0
2018-07-03,45.98,185.71,84.698,97.84,332.93,133.83,137.84,42.67,124.73,104.04,220.38,193.62,136.7359,139.57,122.71,103.61,43.99,156.48,163.1917,60.71,99.05,76.28,5.921,77.9,135.6433,122.77,246.98,131.45,50.7,28.1467
2018-07-05,46.35,187.36,84.9865,98.53,333.18,135.81,139.77,42.56,123.98,105.34,220.74,194.41,136.717,141.43,125.0,103.72,44.66,157.32,164.45,61.64,99.76,76.55,6.0683,79.21,136.62,122.6,250.5,133.29,51.28,28.19
2018-07-06,46.9925,191.01,85.5315,98.52,334.64,135.41,141.4,42.71,124.14,104.78,221.79,194.48,137.4717,142.48,125.75,104.06,44.64,159.42,164.55,62.2,101.16,76.48,6.1833,79.31,137.86,123.18,250.76,134.09,51.48,28.17
2018-07-09,47.645,194.17,86.951,99.91,341.92,140.97,141.76,42.67,125.99,106.02,227.99,196.08,139.0755,144.39,126.05,107.28,44.4,159.94,167.1083,62.02,101.85,77.28,6.2313,77.86,138.39,125.4,253.67,135.52,50.74,28.6433
2018-07-10,47.5875,195.69,87.1535,99.91,347.16,141.25,142.45,42.86,127.59,106.03,226.85,197.61,139.6604,144.71,127.38,106.62,44.97,160.62,167.9,62.3,102.12,77.57,6.3313,79.82,139.6267,125.87,255.54,136.69,51.34,29.07
2018-07-11,46.97,193.15,87.75,100.3,340.6,136.76,145.25,42.57,123.52,108.04,225.66,196.95,136.3396,144.94,126.24,106.39,44.79,158.62,164.7333,61.9,101.98,77.36,6.1883,79.16,138.4267,125.05,254.59,138.15,51.34,28.8433
2018-07-12,47.7575,194.08,89.831,101.15,346.03,139.42,148.16,43.58,124.26,108.25,227.22,197.95,139.5189,146.45,127.76,106.85,44.67,159.12,166.1,62.66,104.19,77.37,6.2807,78.89,138.0267,126.02,256.05,139.9,51.24,28.84
2018-07-13,47.8325,195.91,90.6515,100.5,350.79,140.75,147.61,41.78,124.04,110.0,226.41,198.69,139.1509,145.9,125.93,106.36,44.74,158.51,167.65,62.89,105.43,77.38,6.233,79.31,139.4634,126.63,258.7,139.42,51.41,29.2333
2018-07-16,47.7275,194.88,91.1245,100.69,356.1,138.08,146.96,42.5,122.98,110.2,231.44,198.88,138.1132,145.46,124.69,110.58,44.73,158.78,167.5917,62.59,104.91,77.75,6.205,79.53,138.95,128.19,256.98,138.46,51.59,29.2133
2018-07-17,47.8625,193.92,92.1965,101.15,356.88,138.95,147.02,42.34,121.91,110.3,231.02,201.1,140.0849,143.49,129.11,110.5,45.25,159.75,168.3917,62.53,105.95,77.47,6.3423,80.03,141.4533,128.79,250.29,139.64,51.43,29.3967
2018-07-18,47.6,192.8,92.146,102.98,360.23,141.12,147.84,42.21,121.53,110.69,231.24,200.97,140.7075,144.52,127.8,111.53,45.12,157.93,168.5,62.94,105.12,76.59,6.2925,79.72,142.1767,130.0,255.42,140.9,51.14,29.3567
2018-07-19,47.97,191.76,90.6485,100.17,355.33,139.42,147.16,42.4,121.67,112.13,229.63,202.63,139.1887,149.24,125.94,109.89,45.11,157.41,168.0,62.51,104.4,76.95,6.3008,78.73,143.0267,125.18,252.93,140.13,50.75,29.24
2018-07-20,47.86,190.49,90.685,100.15,354.9,136.82,146.87,42.01,122.27,111.48,231.69,202.45,144.4623,146.35,125.85,111.28,45.28,157.97,168.2917,62.52,106.27,76.96,6.2723,78.68,142.04,125.2,252.7,140.99,50.62,29.3533
2018-07-23,47.9025,189.97,90.1,101.22,353.27,136.28,147.56,42.06,121.33,111.09,233.76,202.23,145.0,145.7,126.63,113.35,44.95,158.75,165.7,62.69,107.97,76.59,6.2353,78.51,140.5234,124.24,252.74,140.03,50.75,29.21
2018-07-24,48.25,191.4,91.462,101.71,358.27,137.97,146.0,42.39,123.85,110.7,235.88,201.99,146.3774,146.38,129.36,114.15,45.26,157.94,167.2333,63.42,107.66,75.53,6.2178,78.99,143.26,124.75,253.76,140.03,51.51,29.32
2018-07-25,48.705,193.04,93.1805,102.63,355.92,140.48,148.87,43.16,124.9,111.18,236.69,201.0,149.0755,146.62,128.62,115.18,46.09,158.89,170.3167,64.49,110.83,77.16,6.2968,79.47,145.7633,126.28,254.86,142.64,50.91,29.3
2018-07-26,48.5525,194.05,90.4,102.5,359.32,142.58,147.57,43.53,123.95,113.51,237.11,199.4,150.1132,146.71,130.28,114.85,46.24,156.14,173.3,64.01,109.62,78.15,6.371,80.09,149.6767,129.49,257.0,142.5,51.18,29.41
2018-07-27,47.745,192.44,90.8635,103.85,360.65,142.56,143.91,42.57,125.97,112.62,237.64,197.14,150.3208,145.15,131.55,116.03,46.21,157.48,172.85,63.49,107.68,76.89,6.3005,80.58,147.9233,130.73,255.95,140.71,52.01,29.3767
2018-07-30,47.4775,190.63,88.961,100.85,351.06,139.75,138.03,42.17,127.83,112.63,238.95,197.28,148.0377,145.49,132.17,116.73,46.23,158.64,170.9333,64.81,105.37,75.96,6.1033,80.2,146.76,131.1,253.84,136.48,52.49,29.6267
2018-07-31,47.5725,196.55,88.872,99.52,356.3,143.8,137.15,42.29,126.27,113.56,237.43,197.52,150.6132,144.93,132.52,114.95,46.63,157.54,176.9333,65.87,106.08,76.91,6.1215,80.88,146.91,130.14,253.22,136.74,51.64,29.7433
2018-08-01,50.375,195.84,89.8585,99.45,352.76,138.54,137.68,41.86,125.39,112.97,236.04,196.3,148.0094,143.5,132.64,115.66,46.39,156.92,172.5417,65.49,106.28,77.54,6.1618,80.65,146.0833,128.96,253.37,138.25,51.73,29.4133
2018-08-02,51.8475,196.38,91.7165,99.73,349.73,138.01,141.14,42.53,123.76,112.75,233.99,195.66,147.0755,142.96,131.25,116.15,46.18,155.41,171.275,65.22,107.57,78.65,6.2655,82.0,146.1233,128.33,256.08,138.92,51.98,29.5867
2018-08-03,51.9975,197.99,91.1645,100.79,348.44,138.51,141.04,42.83,124.05,114.09,234.09,195.64,146.2642,147.7,131.95,117.09,46.62,156.21,172.7417,65.93,108.04,78.74,6.3025,82.33,147.6267,129.7,257.22,139.82,52.27,29.8667
2018-08-06,52.2675,197.61,92.3875,100.92,346.57,139.48,142.71,43.3,124.3,115.94,235.93,195.69,146.1981,146.03,132.02,117.12,46.65,156.72,172.25,66.22,108.13,79.51,6.3508,82.52,148.1433,130.0,256.76,139.71,52.48,29.89
2018-08-07,51.7775,200.4,93.124,101.97,350.76,142.38,144.44,43.58,125.18,116.56,237.83,197.05,147.5094,147.01,131.46,117.55,46.5,156.04,173.8083,66.58,108.88,80.53,6.4238,82.64,148.03,129.94,257.65,140.28,52.46,29.9233
2018-08-08,51.8125,196.2,94.326,102.78,347.78,139.71,145.17,43.84,123.88,113.98,236.37,198.02,146.4151,146.89,131.17,117.79,46.15,158.92,172.6167,66.69,109.49,80.5,6.4605,82.35,147.8867,129.21,258.81,140.68,52.7,30.0167
2018-08-09,52.22,193.97,94.926,102.99,343.72,138.52,145.82,43.78,122.53,114.16,233.78,198.08,145.2453,144.77,131.2,116.88,46.35,159.3,170.65,66.0,109.67,81.26,6.4115,81.4,148.0167,129.56,261.59,140.01,53.01,29.67
2018-08-10,51.8825,194.42,94.315,101.58,339.41,135.92,145.51,43.78,123.34,112.68,229.61,196.3,144.4245,144.48,130.75,115.73,46.08,158.68,168.3,66.07,109.0,80.73,6.3698,81.43,147.6633,128.87,260.36,139.73,52.47,30.06
2018-08-13,52.2175,195.61,94.81,101.81,338.36,135.02,144.45,43.75,122.44,112.12,226.86,194.14,143.7264,142.71,130.22,113.89,45.83,158.14,166.5333,66.72,108.21,80.15,6.403,81.52,145.05,128.05,260.91,140.21,52.22,29.88
2018-08-14,52.4375,195.76,95.9825,102.18,339.14,134.92,146.57,44.0,122.58,112.75,229.56,193.1,145.4057,143.36,129.5,114.65,45.89,160.6,167.1,66.46,109.56,80.14,6.5358,81.31,145.4467,127.54,263.48,140.76,52.87,30.2833
2018-08-15,52.56,195.26,94.131,101.51,331.76,132.02,145.04,43.86,117.94,112.85,229.25,193.99,144.5094,143.91,130.43,113.7,46.08,159.88,167.825,67.37,107.66,79.57,6.477,82.3,146.2067,128.77,260.61,139.92,53.24,30.0733
2018-08-16,53.33,196.44,94.326,102.65,345.98,136.26,145.73,45.16,117.66,112.48,233.0,195.39,145.3774,145.34,132.48,114.77,46.22,161.73,169.2917,68.85,107.64,80.05,6.436,83.69,147.45,130.34,263.1,140.65,54.27,32.88
2018-08-17,54.395,197.42,94.111,103.03,346.4,139.34,145.02,45.87,117.8,112.48,233.38,195.56,146.3868,146.06,134.47,114.77,46.6,161.15,170.6417,69.06,107.58,79.75,6.1205,83.69,147.7967,130.42,262.33,141.33,54.79,32.6167
2018-08-20,53.865,197.56,93.8355,103.83,350.74,138.67,145.71,46.22,117.75,111.99,235.78,197.93,146.6698,146.51,136.88,114.62,46.73,161.68,170.5,70.17,106.87,82.18,6.196,83.64,148.02,131.42,262.4,140.94,54.65,32.0
2018-08-21,53.76,197.31,94.171,104.81,353.77,139.99,145.53,45.78,117.94,112.39,238.65,200.23,148.0943,145.97,135.35,115.32,46.22,161.04,171.4083,69.17,105.98,82.95,6.333,83.9,148.2667,131.71,261.69,140.04,54.91,32.0267
2018-08-22,53.7625,197.84,95.245,105.83,350.03,139.63,146.46,45.99,118.92,111.94,239.34,198.97,147.2925,145.24,134.61,114.97,45.93,160.55,170.2167,69.04,107.06,82.64,6.5705,83.39,146.36,129.41,260.74,141.14,54.14,31.89
2018-08-23,53.8725,196.6,95.145,105.37,347.48,136.79,147.83,46.02,118.1,112.0,236.34,200.16,148.9717,145.37,135.11,114.73,45.7,159.05,168.9583,68.97,107.56,82.91,6.671,83.24,146.6067,129.52,261.42,142.1,54.28,31.7267
2018-08-24,54.04,196.64,95.2695,105.76,349.38,138.21,152.3,46.32,119.01,111.93,235.11,201.3,148.5943,146.04,135.95,114.68,45.63,159.38,171.075,69.04,108.4,82.45,6.8055,83.36,149.13,130.51,264.28,144.2,54.78,31.65
2018-08-27,54.485,198.6,96.384,107.05,353.74,142.04,151.68,46.59,120.35,112.33,242.6,201.98,150.3302,146.69,134.92,116.71,45.69,160.48,173.6083,68.99,109.6,82.65,6.8975,83.44,151.68,131.89,267.08,145.4,54.85,31.5133
2018-08-28,54.925,198.62,96.641,107.28,351.21,142.0,152.99,46.95,119.86,112.58,242.37,201.97,151.0377,146.59,134.32,116.14,45.37,161.64,174.525,68.63,110.26,82.58,6.8595,83.48,150.8733,132.28,268.51,145.2,54.65,32.0233
