Date,AAPL,IBM
27/4/2007,2.9999,53.3008
30/4/2007,2.9963,53.8488
1/5/2007,2.9864,54.3545
2/5/2007,3.014,53.854
3/5/2007,3.0143,54.1596
4/5/2007,3.0266,54.2439
7/5/2007,3.1199,54.3493
8/5/2007,3.1542,54.6296
9/5/2007,3.2088,55.2061
10/5/2007,3.2227,55.3648
11/5/2007,3.2647,56.0523
14/5/2007,3.2833,55.8355
15/5/2007,3.228,55.4441
16/5/2007,3.2227,55.9941
17/5/2007,3.2857,55.698
18/5/2007,3.3031,57.1154
21/5/2007,3.362,56.6129
22/5/2007,3.4088,56.4331
23/5/2007,3.3893,55.8408
24/5/2007,3.3232,54.9787
25/5/2007,3.4112,55.6292
29/5/2007,3.4331,56.0153
30/5/2007,3.5658,56.5548
31/5/2007,3.6384,56.3802
1/6/2007,3.5547,56.3485
4/6/2007,3.6426,56.1845
5/6/2007,3.6829,55.9783
6/6/2007,3.712,54.1642
7/6/2007,3.7249,53.8415
8/6/2007,3.7376,54.5132
11/6/2007,3.6084,54.5926
12/6/2007,3.6142,54.1271
13/6/2007,3.5276,54.5397
14/6/2007,3.5652,54.9258
15/6/2007,3.6178,55.5816
18/6/2007,3.7555,55.7085
19/6/2007,3.7126,56.3273
20/6/2007,3.6493,56.0629
21/6/2007,3.7198,56.3802
22/6/2007,3.6928,55.2378
25/6/2007,3.673,55.5869
26/6/2007,3.5922,55.7085
27/6/2007,3.6595,55.7614
28/6/2007,3.6195,56.0364
29/6/2007,3.664,55.6662
2/7/2007,3.6405,55.5393
3/7/2007,3.818,56.3697
5/7/2007,3.9855,57.1471
6/7/2007,3.972,57.6654
9/7/2007,3.9128,57.6337
10/7/2007,3.9735,57.4539
11/7/2007,3.9747,57.7025
12/7/2007,4.0251,57.7977
13/7/2007,4.135,57.438
16/7/2007,4.1461,57.9987
17/7/2007,4.1705,58.5857
18/7/2007,4.1468,58.7497
19/7/2007,4.2032,61.2778
20/7/2007,4.3157,60.7225
23/7/2007,4.3142,61.5528
24/7/2007,4.0498,61.4418
25/7/2007,4.1209,62.4625
26/7/2007,4.3833,61.6322
27/7/2007,4.3188,61.1509
30/7/2007,4.2461,60.5691
31/7/2007,3.9558,58.5223
1/8/2007,4.053,59.2574
2/8/2007,4.0978,59.8868
3/8/2007,3.9585,59.1781
6/8/2007,4.0606,60.2359
7/8/2007,4.054,60.0455
8/8/2007,4.0234,59.9659
9/8/2007,3.7946,58.7716
10/8/2007,3.7529,59.7854
13/8/2007,3.8366,59.8226
14/8/2007,3.7237,59.4723
15/8/2007,3.5997,59.037
16/8/2007,3.5142,58.2196
17/8/2007,3.6646,58.8619
20/8/2007,3.6694,57.9702
21/8/2007,3.83,57.8746
22/8/2007,3.9783,58.3842
23/8/2007,3.9351,59.1538
24/8/2007,4.062,60.1039
27/8/2007,3.9705,60.21
28/8/2007,3.8075,59.4457
29/8/2007,4.0255,60.8098
30/8/2007,4.0906,61.2344
31/8/2007,4.1575,61.935
4/9/2007,4.3281,62.7311
5/9/2007,4.1059,62.5666
6/9/2007,4.0534,62.4286
7/9/2007,3.9561,61.3299
10/9/2007,4.1044,61.4626
11/9/2007,4.0678,62.2853
12/9/2007,4.1086,61.5688
13/9/2007,4.1191,61.5422
14/9/2007,4.1675,61.107
17/9/2007,4.1554,60.7832
18/9/2007,4.2308,61.9032
19/9/2007,4.2263,61.9244
20/9/2007,4.2125,62.0252
21/9/2007,4.3278,61.9828
24/9/2007,4.4518,61.7015
25/9/2007,4.5989,61.8395
26/9/2007,4.5866,62.2588
27/9/2007,4.6386,62.4764
28/9/2007,4.6076,62.5242
1/10/2007,4.6938,63.177
2/10/2007,4.7571,62.8214
3/10/2007,4.7412,61.7811
4/10/2007,4.6908,61.4042
5/10/2007,4.8472,61.728
8/10/2007,5.0411,62.5082
9/10/2007,5.0396,62.7895
10/10/2007,5.0075,62.9594
11/10/2007,4.8706,62.6568
12/10/2007,5.0213,62.5295
15/10/2007,5.0132,62.6462
16/10/2007,5.0912,63.4795
17/10/2007,5.1864,61.452
18/10/2007,5.2089,60.9319
19/10/2007,5.1165,59.5943
22/10/2007,5.2347,60.1729
23/10/2007,5.5891,60.8682
24/10/2007,5.5822,59.9499
25/10/2007,5.4876,59.8756
26/10/2007,5.5452,60.3639
29/10/2007,5.5569,60.9319
30/10/2007,5.6143,60.5709
31/10/2007,5.7028,61.6325
1/11/2007,5.6275,60.3215
2/11/2007,5.6403,60.8204
5/11/2007,5.5896,60.1888
6/11/2007,5.758,60.0667
7/11/2007,5.5933,59.1665
8/11/2007,5.2681,56.5193
9/11/2007,4.9649,53.3979
12/11/2007,4.6163,54.0371
13/11/2007,5.1027,56.0718
14/11/2007,4.9871,55.0971
15/11/2007,4.9328,55.1823
16/11/2007,4.9955,55.8162
19/11/2007,4.9223,54.4473
20/11/2007,5.0694,55.0864
21/11/2007,5.0576,54.4473
23/11/2007,5.1501,55.422
26/11/2007,5.1801,54.3141
27/11/2007,5.2483,55.3048
28/11/2007,5.4107,57.1904
29/11/2007,5.5329,57.2596
30/11/2007,5.4708,56.0239
3/12/2007,5.3699,56.3701
4/12/2007,5.3984,56.7962
5/12/2007,5.5692,57.6112
6/12/2007,5.7028,58.4315
7/12/2007,5.8334,57.9841
10/12/2007,5.8307,58.2663
11/12/2007,5.6605,56.988
12/12/2007,5.7301,57.7763
13/12/2007,5.7593,57.6218
14/12/2007,5.716,56.3382
17/12/2007,5.5362,55.6777
18/12/2007,5.4936,56.6258
19/12/2007,5.4978,57.0679
20/12/2007,5.6206,57.9734
21/12/2007,5.8217,59.1506
24/12/2007,5.9685,59.4701
26/12/2007,5.9731,59.4222
27/12/2007,5.9616,58.3782
28/12/2007,5.9995,58.6392
31/12/2007,5.9469,57.5792
2/1/2008,5.8497,55.7629
3/1/2008,5.8523,55.8748
4/1/2008,5.4056,53.8667
7/1/2008,5.3333,53.2914
8/1/2008,5.1414,51.9811
9/1/2008,5.386,52.3646
10/1/2008,5.3447,53.2222
11/1/2008,5.1846,52.0237
14/1/2008,5.3675,54.8254
15/1/2008,5.075,54.2395
16/1/2008,4.7928,54.133
17/1/2008,4.8304,53.8507
18/1/2008,4.8445,55.0758
22/1/2008,4.6728,53.9146
23/1/2008,4.1753,56.5139
24/1/2008,4.0711,56.9454
25/1/2008,3.9032,55.6724
28/1/2008,3.9032,55.9174
29/1/2008,3.9492,56.5139
30/1/2008,3.9684,56.2742
31/1/2008,4.0639,57.0519
1/2/2008,4.0156,58.1012
4/2/2008,3.9525,57.4887
5/2/2008,3.8837,55.9387
6/2/2008,3.6627,55.388
7/2/2008,3.64,54.7196
8/2/2008,3.7672,55.2169
11/2/2008,3.8864,56.2167
12/2/2008,3.7487,56.9599
13/2/2008,3.8849,57.9705
14/2/2008,3.8267,56.7461
15/2/2008,3.7418,56.7621
19/2/2008,3.6682,56.1419
20/2/2008,3.7174,57.6657
21/2/2008,3.649,57.1738
22/2/2008,3.5865,57.7833
25/2/2008,3.5949,58.8581
26/2/2008,3.5772,61.1572
27/2/2008,3.6916,62.2693
28/2/2008,3.9002,61.617
29/2/2008,3.7534,60.8792
3/3/2008,3.6547,61.077
4/3/2008,3.7414,61.8683
5/3/2008,3.7376,61.6972
6/3/2008,3.6306,60.1627
7/3/2008,3.6703,60.9219
10/3/2008,3.5934,60.9594
11/3/2008,3.8234,62.2854
12/3/2008,3.7838,62.5955
13/3/2008,3.8411,61.9753
14/3/2008,3.8012,61.6117
17/3/2008,3.8048,61.7828
18/3/2008,3.9876,63.312
19/3/2008,3.8931,62.526
20/3/2008,4.0011,63.2692
24/3/2008,4.1891,63.6595
25/3/2008,4.2326,63.0767
26/3/2008,4.3551,62.51
27/3/2008,4.2107,61.7667
28/3/2008,4.2936,61.2588
31/3/2008,4.3083,61.5636
1/4/2008,4.4893,62.2854
2/4/2008,4.4281,61.3871
3/4/2008,4.5517,62.0341
4/4/2008,4.5958,61.8951
7/4/2008,4.6802,62.1891
8/4/2008,4.5887,62.1678
9/4/2008,4.5467,62.4351
10/4/2008,4.64,63.5098
11/4/2008,4.4175,62.0234
14/4/2008,4.4368,62.7078
15/4/2008,4.4548,62.649
16/4/2008,4.6145,64.4134
17/4/2008,4.6382,65.809
18/4/2008,4.8348,66.5147
21/4/2008,5.0486,66.488
22/4/2008,4.8096,66.1244
23/4/2008,4.8904,66.087
24/4/2008,5.0721,66.4025
25/4/2008,5.0958,65.809
28/4/2008,5.1711,65.0657
29/4/2008,5.2555,65.686
30/4/2008,5.2225,64.5364
1/5/2008,5.4041,66.0923
2/5/2008,5.4323,65.8624
5/5/2008,5.5461,65.2475
6/5/2008,5.604,65.6699
7/5/2008,5.4819,66.647
8/5/2008,5.556,67.0658
9/5/2008,5.5077,66.6041
12/5/2008,5.6491,67.2376
13/5/2008,5.7031,67.957
14/5/2008,5.592,68.4617
15/5/2008,5.6962,68.9663
16/5/2008,5.6329,68.6227
19/5/2008,5.5121,67.9087
20/5/2008,5.5812,67.2054
21/5/2008,5.3497,66.3679
22/5/2008,5.3155,66.9477
23/5/2008,5.4393,66.6792
27/5/2008,5.5971,68.3543
28/5/2008,5.6145,69.5461
29/5/2008,5.6049,69.6374
30/5/2008,5.6668,69.4871
2/6/2008,5.5872,68.3758
3/6/2008,5.5654,68.6335
4/6/2008,5.5599,68.4778
5/6/2008,5.6872,68.9717
6/6/2008,5.5734,67.0765
9/6/2008,5.4525,67.5705
10/6/2008,5.5734,67.6134
11/6/2008,5.4284,66.1692
12/6/2008,5.2018,66.4913
13/6/2008,5.175,67.7261
16/6/2008,5.3092,68.0268
17/6/2008,5.447,67.1624
18/6/2008,5.3665,66.6578
19/6/2008,5.4311,67.1195
20/6/2008,5.2621,65.8954
23/6/2008,5.1988,66.282
24/6/2008,5.2014,66.282
25/6/2008,5.3258,66.8833
26/6/2008,5.0516,65.0311
27/6/2008,5.1065,64.4512
30/6/2008,5.027,63.6352
1/7/2008,5.2444,64.0325
2/7/2008,5.0492,63.9412
3/7/2008,5.1075,64.1774
7/7/2008,5.2588,65.2297
8/7/2008,5.3906,66.5074
9/7/2008,5.2315,64.6391
10/7/2008,5.3029,66.1316
11/7/2008,5.1814,65.5626
14/7/2008,5.2204,65.2512
15/7/2008,5.0931,66.1424
16/7/2008,5.1882,67.6134
17/7/2008,5.1582,67.9248
18/7/2008,4.9582,69.734
21/7/2008,4.9925,69.0737
22/7/2008,4.8643,69.7931
23/7/2008,4.9916,69.5354
24/7/2008,4.7745,69.7931
25/7/2008,4.8673,69.0039
28/7/2008,4.6355,67.7798
29/7/2008,4.716,68.5368
30/7/2008,4.8,69.1811
31/7/2008,4.7721,68.7086
1/8/2008,4.7034,67.9892
4/8/2008,4.6004,68.4831
5/8/2008,4.8228,69.1864
6/8/2008,4.9294,69.6122
7/8/2008,4.9108,69.5529
8/8/2008,5.0904,69.4236
11/8/2008,5.2108,68.2325
12/8/2008,5.3059,67.4887
13/8/2008,5.3831,67.8013
14/8/2008,5.3837,68.4157
15/8/2008,5.2762,68.1031
18/8/2008,5.2657,67.1492
19/8/2008,5.2098,66.0551
20/8/2008,5.2792,66.0281
21/8/2008,5.2326,66.2868
22/8/2008,5.3077,67.3324
25/8/2008,5.1804,66.2168
26/8/2008,5.2131,66.0227
27/8/2008,5.2441,66.497
28/8/2008,5.2162,67.1438
29/8/2008,5.0897,65.6077
2/9/2008,4.9895,63.8184
3/9/2008,5.0126,63.7807
4/9/2008,4.8403,61.9805
5/9/2008,4.809,61.6194
8/9/2008,4.7412,63.2147
9/9/2008,4.5538,62.0021
10/9/2008,4.5517,63.619
11/9/2008,4.583,64.2442
12/9/2008,4.4716,64.1202
15/9/2008,4.214,62.0829
16/9/2008,4.1996,62.5464
17/9/2008,3.8378,60.078
18/9/2008,4.0257,62.0452
19/9/2008,4.2305,64.0555
22/9/2008,3.9345,62.6327
23/9/2008,3.8081,62.1746
24/9/2008,3.8642,62.7674
25/9/2008,3.9609,64.7346
26/9/2008,3.8501,64.3627
29/9/2008,3.1602,61.6895
30/9/2008,3.4124,63.0369
1/10/2008,3.276,59.3558
2/10/2008,3.0053,56.4508
3/10/2008,2.9143,55.7501
6/10/2008,2.9464,54.2303
7/10/2008,2.6768,51.5516
8/10/2008,2.6958,48.8029
9/10/2008,2.6642,47.9675
10/10/2008,2.9062,47.2938
13/10/2008,3.3103,49.6976
14/10/2008,3.1247,50.4468
15/10/2008,2.9407,47.5849
16/10/2008,3.059,49.3257
17/10/2008,2.9242,48.9269
20/10/2008,2.9554,49.8593
21/10/2008,2.7468,47.8921
22/10/2008,2.9083,45.0571
23/10/2008,2.9491,45.4614
24/10/2008,2.8936,44.2325
27/10/2008,2.7648,42.9336
28/10/2008,2.9996,47.0405
29/10/2008,3.1389,47.5364
30/10/2008,3.3337,48.8784
31/10/2008,3.2301,50.1072
3/11/2008,3.2112,49.9509
4/11/2008,3.3322,50.339
5/11/2008,3.1014,48.4742
6/11/2008,2.9753,46.1491
7/11/2008,2.9495,46.7561
10/11/2008,2.8786,45.4554
11/11/2008,2.8452,44.8429
12/11/2008,2.7057,43.217
13/11/2008,2.8954,45.6396
14/11/2008,2.7093,43.5368
17/11/2008,2.6462,41.9922
18/11/2008,2.6994,43.4013
19/11/2008,2.5907,41.1738
20/11/2008,2.4165,38.8812
21/11/2008,2.4793,40.583
24/11/2008,2.7906,43.2983
25/11/2008,2.7261,43.7102
26/11/2008,2.8522,44.263
28/11/2008,2.7822,44.2251
1/12/2008,2.6699,41.6778
2/12/2008,2.7762,43.2712
3/12/2008,2.8792,43.721
4/12/2008,2.7443,41.9705
5/12/2008,2.8221,43.6777
8/12/2008,2.9938,45.9919
9/12/2008,3.0041,44.8158
10/12/2008,2.9485,44.908
11/12/2008,2.8522,43.6723
12/12/2008,2.9503,44.5503
15/12/2008,2.8446,44.8592
16/12/2008,2.8651,46.8266
17/12/2008,2.6768,46.5231
18/12/2008,2.6849,45.5258
19/12/2008,2.7021,45.2657
22/12/2008,2.5741,44.4365
23/12/2008,2.5934,43.6831
24/12/2008,2.5531,43.6398
26/12/2008,2.5762,44.0788
29/12/2008,2.6003,44.0354
30/12/2008,2.5907,45.2819
31/12/2008,2.5624,45.6125
2/1/2009,2.7246,47.3523
5/1/2009,2.8396,47.0542
6/1/2009,2.7927,48.3603
7/1/2009,2.7324,47.5799
8/1/2009,2.7831,47.2493
9/1/2009,2.7195,45.9052
12/1/2009,2.6618,46.4526
13/1/2009,2.6333,46.2521
14/1/2009,2.5618,45.0868
15/1/2009,2.5033,45.5909
16/1/2009,2.4718,46.0244
20/1/2009,2.3478,44.431
21/1/2009,2.4868,49.5473
22/1/2009,2.6528,48.8156
23/1/2009,2.6528,48.5013
26/1/2009,2.6912,49.6448
27/1/2009,2.724,49.6773
28/1/2009,2.8282,51.39
29/1/2009,2.7921,50.138
30/1/2009,2.7059,49.6719
2/2/2009,2.7474,49.2817
3/2/2009,2.7915,50.6637
4/2/2009,2.8087,50.3115
5/2/2009,2.896,50.0838
6/2/2009,2.9938,52.3888
9/2/2009,3.0777,52.7594
10/2/2009,2.9371,50.8249
11/2/2009,2.9068,51.8548
12/2/2009,2.9804,51.8058
13/2/2009,2.977,51.1355
17/2/2009,2.8381,49.4081
18/2/2009,2.8333,49.8659
19/2/2009,2.7212,48.46
20/2/2009,2.738,48.3837
23/2/2009,2.6105,45.9751
24/2/2009,2.7095,47.0813
25/2/2009,2.7369,46.8088
26/2/2009,2.6778,48.4817
27/2/2009,2.6813,50.1492
2/3/2009,2.6402,48.5253
3/3/2009,2.6531,47.8278
4/3/2009,2.7372,48.7651
5/3/2009,2.6673,47.6698
6/3/2009,2.5609,46.7598
9/3/2009,2.4952,45.4901
10/3/2009,2.661,47.5445
11/3/2009,2.7825,48.291
12/3/2009,2.8927,49.261
13/3/2009,2.8801,49.2392
16/3/2009,2.8648,49.7078
17/3/2009,2.9921,50.6287
18/3/2009,3.0479,50.1056
19/3/2009,3.0509,50.4925
20/3/2009,3.05,50.4108
23/3/2009,3.2322,53.7893
24/3/2009,3.1974,53.5659
25/3/2009,3.1971,53.3752
26/3/2009,3.2986,53.8274
27/3/2009,3.208,51.3044
30/3/2009,3.1371,51.5061
31/3/2009,3.156,52.7975
1/4/2009,3.2632,53.1899
2/4/2009,3.3839,54.9391
3/4/2009,3.4823,55.702
6/4/2009,3.5562,55.3423
7/4/2009,3.4526,53.8111
8/4/2009,3.4923,55.1407
9/4/2009,3.5899,55.4186
13/4/2009,3.6094,54.465
14/4/2009,3.552,54.0944
15/4/2009,3.5319,53.8656
16/4/2009,3.6463,55.2715
17/4/2009,3.7054,55.1843
20/4/2009,3.6178,54.7266
21/4/2009,3.6556,55.751
22/4/2009,3.648,55.8818
23/4/2009,3.7649,55.266
24/4/2009,3.7198,54.5358
27/4/2009,3.7447,54.465
28/4/2009,3.7198,55.5494
29/4/2009,3.7571,56.6937
30/4/2009,3.7777,56.2414
1/5/2009,3.8201,57.0043
4/5/2009,3.9651,57.8653
5/5/2009,3.9843,57.68
6/5/2009,3.978,57.3076
7/5/2009,3.8747,56.1956
8/5/2009,3.8786,55.593
11/5/2009,3.89,56.3654
12/5/2009,3.7355,56.9351
13/5/2009,3.5874,56.0148
14/5/2009,3.6913,55.352
15/5/2009,3.6753,55.5273
18/5/2009,3.8024,57.2857
19/5/2009,3.8264,57.7951
20/5/2009,3.779,56.9953
21/5/2009,3.7282,56.3216
22/5/2009,3.6778,55.8122
26/5/2009,3.9264,57.5267
27/5/2009,3.9945,56.3818
28/5/2009,4.0551,57.3459
29/5/2009,4.0774,58.2169
1/6/2009,4.1837,59.3617
2/6/2009,4.1879,58.5181
3/6/2009,4.2317,58.3319
4/6/2009,4.3155,58.2442
5/6/2009,4.3434,58.7427
8/6/2009,4.3188,58.8797
9/6/2009,4.2848,59.2357
10/6/2009,4.2107,59.3507
11/6/2009,4.2017,59.9259
12/6/2009,4.1122,59.274
15/6/2009,4.0858,58.9509
16/6/2009,4.0936,58.7865
17/6/2009,4.0704,58.6112
18/6/2009,4.0795,58.2442
19/6/2009,4.1875,58.0032
22/6/2009,4.1242,57.2528
23/6/2009,4.0234,57.209
24/6/2009,4.0897,57.0501
25/6/2009,4.199,58.0963
26/6/2009,4.2764,57.8882
29/6/2009,4.2624,57.9704
30/6/2009,4.2762,57.198
1/7/2009,4.2882,57.4281
2/7/2009,4.2038,55.7245
6/7/2009,4.1615,55.6807
7/7/2009,4.0651,54.8809
8/7/2009,4.1197,55.1494
9/7/2009,4.0939,55.9162
10/7/2009,4.1587,55.2315
13/7/2009,4.2735,56.7598
14/7/2009,4.2714,56.5571
15/7/2009,4.4097,58.7318
16/7/2009,4.429,60.6051
17/7/2009,4.5559,63.2235
20/7/2009,4.5908,63.7822
21/7/2009,4.5488,64.1108
22/7/2009,4.7058,63.3056
23/7/2009,4.7382,64.1218
24/7/2009,4.8033,64.4395
27/7/2009,4.8067,64.434
28/7/2009,4.8037,64.2423
29/7/2009,4.8046,64.2314
30/7/2009,4.8874,64.56
31/7/2009,4.9055,64.5984
3/8/2009,4.9967,65.6884
4/8/2009,4.9703,65.5131
5/8/2009,4.9571,64.8942
6/8/2009,4.921,64.597
7/8/2009,4.9691,65.6701
10/8/2009,4.9454,65.3234
11/8/2009,4.8886,64.8226
12/8/2009,4.963,65.6481
13/8/2009,5.0564,65.8077
14/8/2009,5.0072,65.2519
17/8/2009,4.7913,64.3108
18/8/2009,4.9237,64.7346
19/8/2009,4.9418,65.2519
20/8/2009,4.9937,65.461
21/8/2009,5.0805,65.9838
24/8/2009,5.0757,65.6646
25/8/2009,5.0859,65.395
26/8/2009,5.0261,65.7472
27/8/2009,5.0874,65.7251
28/8/2009,5.1054,65.0593
31/8/2009,5.0501,64.9657
1/9/2009,4.9628,64.2173
2/9/2009,4.9592,63.8871
3/9/2009,5.0003,64.0191
4/9/2009,5.1132,64.641
8/9/2009,5.1919,64.4759
9/9/2009,5.1381,64.2558
10/9/2009,5.1808,64.7566
11/9/2009,5.1687,64.9657
14/9/2009,5.2156,65.4225
15/9/2009,5.2588,65.6811
16/9/2009,5.4603,67.0404
17/9/2009,5.5407,67.0734
18/9/2009,5.5548,67.2
21/9/2009,5.5248,66.9028
22/9/2009,5.5386,66.9249
23/9/2009,5.5692,66.4901
24/9/2009,5.5188,66.5561
25/9/2009,5.4752,66.6332
28/9/2009,5.5887,65.6701
29/9/2009,5.5656,65.3839
30/9/2009,5.5647,65.8242
1/10/2009,5.4299,64.8832
2/10/2009,5.5512,65.4995
5/10/2009,5.5849,65.9012
6/10/2009,5.7046,66.7818
7/10/2009,5.7118,67.5687
8/10/2009,5.6824,67.2991
9/10/2009,5.7184,69.3022
12/10/2009,5.7286,69.9131
13/10/2009,5.7049,69.9021
14/10/2009,5.7431,70.634
15/10/2009,5.7211,70.4304
16/10/2009,5.6458,66.9414
19/10/2009,5.7001,67.7228
20/10/2009,5.9673,67.5907
21/10/2009,6.1523,66.5176
22/10/2009,6.1607,67.5192
23/10/2009,6.1229,66.2369
26/10/2009,6.079,66.0994
27/10/2009,5.9256,66.3965
28/10/2009,5.7764,66.8643
29/10/2009,5.895,67.6183
30/10/2009,5.6593,66.3745
2/11/2009,5.6836,66.347
3/11/2009,5.6668,66.6772
4/11/2009,5.7286,66.7487
5/11/2009,5.8253,67.7448
6/11/2009,5.8346,68.2645
9/11/2009,6.0484,69.652
10/11/2009,6.094,70.155
11/11/2009,6.1021,70.3098
12/11/2009,6.0643,69.7957
13/11/2009,6.1382,70.2213
16/11/2009,6.2036,70.8736
17/11/2009,6.2147,71.1058
18/11/2009,6.1835,70.8405
19/11/2009,6.0199,70.5033
20/11/2009,6.0021,70.1827
23/11/2009,6.1811,70.8681
24/11/2009,6.1378,70.7189
25/11/2009,6.1303,70.3595
27/11/2009,6.0222,69.4861
30/11/2009,6.0018,69.8454
1/12/2009,5.9135,70.7244
2/12/2009,5.8914,70.3208
3/12/2009,5.8988,70.5088
4/12/2009,5.804,70.343
7/12/2009,5.6728,70.2269
8/12/2009,5.7004,70.0942
9/12/2009,5.9385,70.9731
10/12/2009,5.8974,71.4983
11/12/2009,5.8445,71.6862
14/12/2009,5.9139,71.8244
15/12/2009,5.8295,71.0284
16/12/2009,5.8554,71.15
17/12/2009,5.7601,70.4259
18/12/2009,5.8673,70.7078
21/12/2009,5.9514,71.1169
22/12/2009,6.0153,71.8244
23/12/2009,6.0676,71.8631
24/12/2009,6.2759,72.1782
28/12/2009,6.3531,73.1401
29/12/2009,6.2778,72.8858
30/12/2009,6.354,73.2838
31/12/2009,6.3267,72.3607
4/1/2010,6.4252,73.2175
5/1/2010,6.4363,72.333
6/1/2010,6.3339,71.8631
7/1/2010,6.3222,71.6144
8/1/2010,6.3642,72.333
11/1/2010,6.3081,71.5757
12/1/2010,6.2364,72.1451
13/1/2010,6.3243,71.9903
14/1/2010,6.2876,73.1401
15/1/2010,6.1825,72.8471
19/1/2010,6.4561,74.1517
20/1/2010,6.3567,72.0013
21/1/2010,6.2469,71.3104
22/1/2010,5.937,69.3756
25/1/2010,6.0967,69.7183
26/1/2010,6.1829,69.5138
27/1/2010,6.2411,69.8344
28/1/2010,5.9832,68.4082
29/1/2010,5.7662,67.6564
1/2/2010,5.8463,68.9168
2/2/2010,5.8803,69.3922
3/2/2010,5.9815,69.464
4/2/2010,5.7658,67.9936
5/2/2010,5.8682,68.281
8/2/2010,5.8281,67.6758
9/2/2010,5.8902,68.4143
10/2/2010,5.8581,68.1922
11/2/2010,5.9647,68.703
12/2/2010,6.0159,68.853
16/2/2010,6.1066,69.5359
17/2/2010,6.0811,70.1467
18/2/2010,6.0925,70.9685
19/2/2010,6.0547,70.6243
22/2/2010,6.0172,70.4355
23/2/2010,5.9163,70.2189
24/2/2010,6.0243,70.8464
25/2/2010,6.0646,70.5576
26/2/2010,6.1433,70.6076
1/3/2010,6.2744,71.3905
2/3/2010,6.2702,70.752
3/3/2010,6.2847,70.4521
4/3/2010,6.3261,70.3633
5/3/2010,6.5734,70.6576
8/3/2010,6.5774,70.1912
9/3/2010,6.6957,69.7136
10/3/2010,6.7503,69.7525
11/3/2010,6.7702,70.8519
12/3/2010,6.8032,71.0407
15/3/2010,6.7203,70.9796
16/3/2010,6.7386,71.4461
17/3/2010,6.7287,70.9408
18/3/2010,6.7446,71.285
19/3/2010,6.6726,70.913
22/3/2010,6.7476,71.0629
23/3/2010,6.856,71.8347
24/3/2010,6.8863,71.3683
25/3/2010,6.8046,71.7626
26/3/2010,6.9322,71.7737
29/3/2010,6.977,71.4016
30/3/2010,7.0809,71.5016
31/3/2010,7.0554,71.2128
1/4/2010,7.0845,71.2128
5/4/2010,7.1601,71.8236
6/4/2010,7.1917,71.5904
7/4/2010,7.2235,71.3406
8/4/2010,7.2039,70.8575
9/4/2010,7.2592,71.496
12/4/2010,7.2742,71.2739
13/4/2010,7.2784,71.646
14/4/2010,7.3763,72.8786
15/4/2010,7.4733,72.6788
16/4/2010,7.4276,72.5344
19/4/2010,7.4177,73.4228
20/4/2010,7.3433,72.0124
21/4/2010,7.7825,71.6237
22/4/2010,8.0002,71.7015
23/4/2010,8.1311,72.179
26/4/2010,8.0911,72.5899
27/4/2010,7.8672,71.5294
28/4/2010,7.854,72.2401
29/4/2010,8.0653,72.44
30/4/2010,7.8386,71.6293
3/5/2010,7.9966,71.9625
4/5/2010,7.7663,71.1407
5/5/2010,7.6855,70.7742
6/5/2010,7.3931,69.1612
7/5/2010,7.0812,68.1455
10/5/2010,7.6255,70.4728
11/5/2010,7.7014,70.8188
12/5/2010,7.8687,74.0503
13/5/2010,7.7566,73.3806
14/5/2010,7.6204,73.2187
17/5/2010,7.6324,72.8001
18/5/2010,7.5766,72.5267
19/5/2010,7.4559,71.9183
20/5/2010,7.1382,69.0943
21/5/2010,7.2751,69.9984
24/5/2010,7.4085,69.457
25/5/2010,7.3622,69.4961
26/5/2010,7.3288,68.7761
27/5/2010,7.6063,70.5398
28/5/2010,7.7123,69.9091
1/6/2010,7.8309,69.3956
2/6/2010,7.9245,71.1091
3/6/2010,7.8996,71.416
4/6/2010,7.6846,69.9203
7/6/2010,7.5339,69.2784
8/6/2010,7.4855,69.0496
9/6/2010,7.3015,69.1501
10/6/2010,7.521,71.2597
11/6/2010,7.611,71.6895
14/6/2010,7.6342,71.7174
15/6/2010,7.7966,72.4374
16/6/2010,8.0235,72.7499
17/6/2010,8.1622,73.1015
18/6/2010,8.2283,72.6383
21/6/2010,8.1112,72.9173
22/6/2010,8.2218,72.1639
23/6/2010,8.1353,72.616
24/6/2010,8.0761,71.5444
25/6/2010,8.0071,70.9472
28/6/2010,8.0551,71.9853
29/6/2010,7.6909,69.8142
30/6/2010,7.5516,68.9157
1/7/2010,7.4601,68.4078
2/7/2010,7.4138,68.0115
6/7/2010,7.4645,68.9045
7/7/2010,7.766,70.8802
8/7/2010,7.7486,71.4216
9/7/2010,7.7945,71.416
12/7/2010,7.7245,71.8123
13/7/2010,7.5598,72.8225
14/7/2010,7.5877,72.9564
15/7/2010,7.5493,72.9564
16/7/2010,7.5027,71.4551
19/7/2010,7.373,72.4374
20/7/2010,7.5625,70.6291
21/7/2010,7.633,69.9147
22/7/2010,7.7765,71.1425
23/7/2010,7.8041,71.6504
26/7/2010,7.7843,71.6672
27/7/2010,7.9284,71.79
28/7/2010,7.8347,71.6783
29/7/2010,7.7492,71.4495
30/7/2010,7.7234,71.6616
2/8/2010,7.8615,72.9787
3/8/2010,7.8638,72.7611
4/8/2010,7.8953,73.2634
5/8/2010,7.8569,73.5759
6/8/2010,7.8086,72.9926
9/8/2010,7.8584,74.0358
10/8/2010,7.7882,73.9461
11/8/2010,7.5114,72.8187
12/8/2010,7.5594,71.9606
